TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xda0916f23e30,0xf80082d10000,0x1a000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xda0916f72df0,0xf80082cc0000,0x46000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0xda0916f8d9c0,0xf80082d30000,0x4e000,srvnet,srvnet,\\FileSystem\\srvnet
0,0xda0916f8fd80,0xf80082d80000,0xc4000,srv2,srv2,\\FileSystem\\srv2
0,0xda0916f91060,0xf80082e50000,0x14000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0xda0916f915b0,0xf80082e70000,0x27000,Ndu,Ndu,\\Driver\\Ndu
0,0xda0916f92dd0,0xf80082f80000,0x14000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0xda0917c2edc0,0xf80082ea0000,0xd6000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0xda0917df6580,0xf80082fa0000,0x13000,condrv,condrv,\\Driver\\condrv
0,0xda09199d12c0,0xf800830a0000,0x10000,pmem,pmem,\\Driver\\pmem
0,0xda091a9d7e50,0xf80083080000,0x1c000,WdNisDrv,WdNisDrv,\\Driver\\WdNisDrv

