TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xd20c19e62e20,0xf8011dd70000,0x1b000,storqosflt,storqosflt,\\FileSystem\\storqosflt
0,0xd20c19ea2e30,0xf8011dc70000,0x2a000,luafv,luafv,\\FileSystem\\luafv
0,0xd20c19f852c0,0xf8011dd90000,0x28000,bindflt,bindflt,\\FileSystem\\bindflt
0,0xd20c19f8ae20,0xf8011ddc0000,0x13000,condrv,condrv,\\Driver\\condrv
0,0xd20c19fa9e00,0xf8011de00000,0x19000,MsLldp,MsLldp,\\Driver\\MsLldp
0,0xd20c1a041e00,0xf8011dde0000,0x19000,lltdio,lltdio,\\Driver\\lltdio
0,0xd20c1a313e30,0xf8011de40000,0x2a0000,VMSP,VMSP,\\Driver\\VMSP
0,0xd20c1a330e30,0xf8011de20000,0x1d000,rspndr,rspndr,\\Driver\\rspndr
0,0xd20c1a337e10,0xf8011e0f0000,0x6a000,MsQuic,MsQuic,\\Driver\\MsQuic
0,0xd20c1a338e10,0xf8011e160000,0x1a5000,HTTP,HTTP,\\Driver\\HTTP
0,0xd20c1a420e10,0xf8011e410000,0x4e000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0xd20c1a45be10,0xf801365a0000,0x1d000,wtd,wtd,\\Driver\\wtd
0,0xd20c1a45ce10,0xf8011e460000,0x5b000,srvnet,srvnet,\\FileSystem\\srvnet
0,0xd20c1a45fe10,0xf8011daf0000,0x2e000,Ndu,Ndu,\\Driver\\Ndu
0,0xd20c1a460e10,0xf8011e4c0000,0x16000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0xd20c1a4bfe10,0xf8011db20000,0xd1000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0xd20c1a4cae10,0xf801364a0000,0xd4000,srv2,srv2,\\FileSystem\\srv2
0,0xd20c1a541e10,0xf80136580000,0x16000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0xd20c1a574e20,0xf8011e310000,0x1b000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0xd20c1a57fe20,0xf8011e360000,0xa0000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0xd20c1a5a7e30,0xf8011e330000,0x26000,bowser,bowser,\\FileSystem\\bowser

