TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x808e3c52fd50,0xf80450b10000,0x1c000,rspndr,rspndr,\\Driver\\rspndr
0,0x808e3c6948e0,0xf80450140000,0x5d000,mrxsmb20,mrxsmb20,\\FileSystem\\mrxsmb20
0,0x808e3c694d20,0xf80450e70000,0x1c000,mpsdrv,mpsdrv,\\Driver\\mpsdrv
0,0x808e3c6958e0,0xf80450d80000,0xdf000,mrxsmb,mrxsmb,\\FileSystem\\mrxsmb
0,0x808e3c695b00,0xf80450d50000,0x2a000,bowser,bowser,\\FileSystem\\bowser
0,0x808e3c703cf0,0xf80450210000,0xf4000,srv2,srv2,\\FileSystem\\srv2
0,0x808e3c7058e0,0xf804501a0000,0x62000,srvnet,srvnet,\\FileSystem\\srvnet
0,0x808e3c71ece0,0xf80450e90000,0x16000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0x808e3c720cf0,0xf80450310000,0x2c000,Ndu,Ndu,\\Driver\\Ndu
0,0x808e3c7f3060,0xf80452270000,0x1e000,wtd,wtd,\\Driver\\wtd
0,0x808e3c7f3280,0xf80452250000,0x15000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0x808e3c7f36c0,0xf80452170000,0xd4000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0x808e3c9ac7a0,0xf804522a0000,0x14000,condrv,condrv,\\Driver\\condrv
0,0x808e3cbadde0,0xf80451470000,0x98000,WdFilter,WdFilter,\\FileSystem\\WdFilter
0,0x808e3cbb6e20,0xf804522e0000,0x1e000,RasSstp,RasSstp,\\Driver\\RasSstp
0,0x808e3cdc7e40,0xf804523d0000,0x1e000,RasPppoe,RasPppoe,\\Driver\\RasPppoe
0,0x808e3d0862f0,0xf80451690000,0xa000,ad_driver10,ad_driver10,\\Driver\\ad_driver10
0,0x808e3d0bcb60,0xf80452340000,0x29000,RasAgileVpn,RasAgileVpn,\\Driver\\RasAgileVpn
0,0x808e3d14f2f0,0xf80451590000,0x30000,USBSTOR,USBSTOR,\\Driver\\USBSTOR
0,0x808e3d636e20,0xf80451400000,0x10000,NdisTapi,NdisTapi,\\Driver\\NdisTapi
0,0x808e3d77be20,0xf804515d0000,0x14000,HidUsb,HidUsb,\\Driver\\HidUsb
0,0x808e3d7f16c0,0xf80452310000,0x1e000,ndproxy,ndproxy,\\Driver\\ndproxy
0,0x808e3dbc6e20,0xf80452370000,0x24000,Rasl2tp,Rasl2tp,\\Driver\\Rasl2tp

