TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0xe3850953ae10,0xf8075e190000,0xd1000,PEAUTH,PEAUTH,\\Driver\\PEAUTH
0,0xe38509567e30,0xf8075e060000,0x16000,MMCSS,MMCSS,\\Driver\\MMCSS
0,0xe38509582af0,0xf8075e080000,0xd5000,srv2,srv2,\\FileSystem\\srv2
0,0xe385095f6de0,0xf8075e160000,0x2e000,Ndu,Ndu,\\Driver\\Ndu
0,0xe38509624af0,0xf8075e290000,0x1b000,WdNisDrv,WdNisDrv,\\Driver\\WdNisDrv
0,0xe38509653e30,0xf8075e270000,0x15000,tcpipreg,tcpipreg,\\Driver\\tcpipreg
0,0xe38509669e20,0xf8075e2b0000,0x12000,MSKSSRV,MSKSSRV,\\Driver\\MSKSSRV
0,0xe38509836ac0,0xf8075e2d0000,0x10000,pmem,pmem,\\Driver\\pmem
0,0xe38509e89e30,0xf8075e2f0000,0x10000,MpKslDrv,MpKslDrv,\\Driver\\MpKslDrv
0,0xe3850a046e30,0xf8075eee0000,0x1b2000,HTTP,HTTP,\\Driver\\HTTP
0,0xe3850a28be30,0xf80740070000,0x1d000,wtd,wtd,\\Driver\\wtd

