TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7f2b3e40,0x899f9000,0x10000,Mup,Mup,\\FileSystem\\Mup
0,0x7f2b3f38,0x89a09000,0x8000,hwpolicy,hwpolicy,\\Driver\\hwpolicy
0,0x7f2b9030,0x89ad2000,0x7000,Beep,Beep,\\Driver\\Beep
0,0x7f37a570,0x897cf000,0x21000,tunnel,tunnel,\\Driver\\tunnel
0,0x7f3ab570,0x89b13000,0x8000,RDPCDD,RDPCDD,\\Driver\\RDPCDD
0,0x7f3abb88,0x89ad9000,0xc000,VgaSave,VgaSave,\\Driver\\VgaSave
0,0x7f3b3460,0x89b2b000,0xb000,Msfs,Msfs,\\FileSystem\\Msfs
0,0x7f3b3ba0,0x89b1b000,0x8000,RDPENCDD,RDPENCDD,\\Driver\\RDPENCDD
0,0x7f3b45c0,0x89aac000,0x1f000,cdrom,cdrom,\\Driver\\cdrom
0,0x7f3b5340,0x8f694000,0x40000,udfs,udfs,\\FileSystem\\udfs
0,0x7f3ba778,0x89acb000,0x7000,Null,Null,\\Driver\\Null
0,0x7f3bba48,0x89b44000,0x17000,tdx,tdx,\\Driver\\tdx
0,0x7f3f9930,0x89b36000,0xe000,Npfs,Npfs,\\FileSystem\\Npfs
0,0x7f3f9f38,0x89b23000,0x8000,RDPREFMP,RDPREFMP,\\Driver\\RDPREFMP
0,0x7f44ec88,0x93f3f000,0x2e00,ad_driver,ad_driver,\\Driver\\ad_driver
0,0x7f594458,0x893b1000,0x11000,FileInfo,FileInfo,\\FileSystem\\FileInfo
0,0x7f5956c8,0x890a1000,0x42000,CLFS,CLFS,\\Driver\\CLFS
0,0x7f595820,0x89406000,0x12f000,Ntfs,Ntfs,\\FileSystem\\Ntfs
0,0x7f598d18,0x89573000,0x5d000,CNG,CNG,\\Driver\\CNG
0,0x7f598f38,0x89560000,0x13000,KSecDD,KSecDD,\\Driver\\KSecDD
0,0x7f5aa0c0,0x895de000,0x9000,Fs_Rec,Fs_Rec,\\FileSystem\\Fs_Rec
0,0x7f5ae828,0x895e7000,0xb7000,NDIS,NDIS,\\Driver\\NDIS
0,0x7f5aee98,0x895d0000,0xe000,pcw,pcw,\\Driver\\pcw
0,0x7fec11b8,0x0,0x0,-,RAW,\\FileSystem\\RAW
0,0x7ff01718,0x89290000,0xb000,vdrvroot,vdrvroot,\\Driver\\vdrvroot
0,0x7ff04760,0x892ac000,0x8000,Compbatt,Compbatt,\\Driver\\Compbatt
0,0x7ff04d10,0x8929b000,0x11000,partmgr,partmgr,\\Driver\\partmgr
0,0x7ff05030,0x892cf000,0x4b000,volmgrx,volmgrx,\\Driver\\volmgrx
0,0x7ff05338,0x89330000,0x9000,atapi,atapi,\\Driver\\atapi
0,0x7ff05e20,0x892bf000,0x10000,volmgr,volmgr,\\Driver\\volmgr
0,0x7ff06608,0x8935c000,0xa000,msahci,msahci,\\Driver\\msahci
0,0x7ff06f38,0x8931a000,0x16000,mountmgr,mountmgr,\\Driver\\mountmgr
0,0x7ff08740,0x89266000,0x2a000,pci,pci,\\Driver\\pci
0,0x7ff08cf0,0x8925e000,0x8000,msisadrv,msisadrv,\\Driver\\msisadrv
0,0x7ff09768,0x8937d000,0x34000,FltMgr,FltMgr,\\FileSystem\\FltMgr
0,0x7ff422a8,0x8f711000,0xb000,monitor,monitor,\\Driver\\monitor
0,0x7ff46c20,0x8281c000,0x0,\\Driver\\PnpManager,PnpManager,\\Driver\\PnpManager
0,0x7ff55030,0x89374000,0x9000,amdxata,amdxata,\\Driver\\amdxata
0,0x7ff5b4f8,0x82c20000,0x0,\\Driver\\ACPI_HAL,ACPI_HAL,\\Driver\\ACPI_HAL
0,0x7ff64178,0x8281c000,0x0,\\Driver\\WMIxWDM,WMIxWDM,\\Driver\\WMIxWDM
0,0x7ff6b110,0x8918e000,0x71000,Wdf01000,Wdf01000,\\Driver\\Wdf01000
0,0x7ff6c758,0x8920d000,0x48000,ACPI,ACPI,\\Driver\\ACPI
0,0x7ff6c888,0x8f5a7000,0x44000,usbhub,usbhub,\\Driver\\usbhub

