TreeDepth,Offset,Start,Size,Service Key,Driver Name,Name
0,0x7f475ca0,0xf880010d6000,0xb000,msahci,msahci,\\Driver\\msahci
0,0x7f55e550,0xf880010fc000,0x4c000,FltMgr,FltMgr,\\FileSystem\\FltMgr
0,0x7f5f9820,0xf88000c9f000,0x5e000,CLFS,CLFS,\\Driver\\CLFS
0,0x7f5fab50,0xf88001241000,0x1a3000,Ntfs,Ntfs,\\FileSystem\\Ntfs
0,0x7f5fc900,0xf8800145c000,0x72000,CNG,CNG,\\Driver\\CNG
0,0x7f5fce20,0xf880013e4000,0x1b000,KSecDD,KSecDD,\\Driver\\KSecDD
0,0x7fe2fe70,0xf88000fbd000,0xd000,vdrvroot,vdrvroot,\\Driver\\vdrvroot
0,0x7fef7290,0xf80002c01000,0x0,\\Driver\\ACPI_HAL,ACPI_HAL,\\Driver\\ACPI_HAL
0,0x7fefb290,0xf80002617000,0x0,\\Driver\\WMIxWDM,WMIxWDM,\\Driver\\WMIxWDM
0,0x7ff1d9f0,0xf80002617000,0x0,\\Driver\\PnpManager,PnpManager,\\Driver\\PnpManager
0,0x7ff52760,0xf88000f8a000,0x33000,pci,pci,\\Driver\\pci
0,0x7ff52e70,0xf88000f80000,0xa000,msisadrv,msisadrv,\\Driver\\msisadrv
0,0x7ff77390,0xf88001148000,0x14000,FileInfo,FileInfo,\\FileSystem\\FileInfo
0,0x7ff8a610,0xf880010f1000,0xb000,amdxata,amdxata,\\Driver\\amdxata
0,0x7ff8b470,0x0,0x0,-,RAW,\\FileSystem\\RAW
0,0x7ff8de70,0xf88000f20000,0x57000,ACPI,ACPI,\\Driver\\ACPI
0,0x7ffa7e70,0xf88000e6d000,0xa4000,Wdf01000,Wdf01000,\\Driver\\Wdf01000

